blue,green,red,ndwi,brightness,label,source_file
0.27345097,0.27142823,0.2035162,0.14298911,0.24946512,0,GSL_2001_11.tif
0.26065513,0.25163054,0.1961907,0.123798765,0.2361588,0,GSL_2001_11.tif
0.28112847,0.2769678,0.25979578,0.031991698,0.27263066,0,GSL_2001_11.tif
0.27150494,0.2427861,0.21355355,0.0640586,0.24261487,0,GSL_2001_11.tif
0.3128781,0.32487252,0.24982888,0.13057826,0.29585984,0,GSL_2001_11.tif
0.27696982,0.28496242,0.20379795,0.16606154,0.2552434,0,GSL_2001_11.tif
0.26241457,0.26072678,0.19097833,0.15441112,0.2380399,0,GSL_2001_11.tif
0.23698287,0.27111349,0.18759733,0.18206671,0.23189789,0,GSL_2001_11.tif
0.2227475,0.2287483,0.18259627,0.11219773,0.21136403,0,GSL_2001_11.tif
0.29781634,0.31159014,0.27427068,0.06370009,0.29455906,0,GSL_2001_11.tif
0.25564346,0.27375737,0.17329851,0.22471158,0.2342331,0,GSL_2001_11.tif
0.26444057,0.277975,0.1869634,0.19574937,0.24312632,0,GSL_2001_11.tif
0.28118178,0.28225556,0.2001352,0.17023581,0.2545242,0,GSL_2001_11.tif
0.27515706,0.27879333,0.25338596,0.04774204,0.2691121,0,GSL_2001_11.tif
0.2719048,0.27703074,0.20506583,0.14927457,0.2513338,0,GSL_2001_11.tif
0.23874229,0.2624264,0.16914271,0.21614958,0.22343713,0,GSL_2001_11.tif
0.22994517,0.25940484,0.16921313,0.21042398,0.21952105,0,GSL_2001_11.tif
0.23194452,0.25310984,0.1550552,0.24023224,0.21336985,0,GSL_2001_11.tif
0.21453686,0.24398215,0.15829532,0.21300377,0.20560478,0,GSL_2001_11.tif
0.28152832,0.29969266,0.27761647,0.03823974,0.28627917,0,GSL_2001_11.tif
0.2599087,0.26305592,0.19569764,0.14682859,0.23955409,0,GSL_2001_11.tif
0.23511681,0.25172496,0.16759308,0.20063931,0.21814494,0,GSL_2001_11.tif
0.22309406,0.24162152,0.14765926,0.24137338,0.20412494,0,GSL_2001_11.tif
0.2185089,0.24105498,0.14751838,0.24071738,0.20236075,0,GSL_2001_11.tif
0.0016615097,0.0011318821,0.016136356,-0.86885554,0.006309916,1,GSL_2008_07.tif
0.0048669525,0.008621952,0.039001487,-0.637898,0.017496798,1,GSL_2008_07.tif
0.00050755026,0.008540979,0.051456474,-0.71527666,0.020168334,1,GSL_2008_07.tif
0.0041938093,0.0075288066,0.05261832,-0.7496412,0.02144698,1,GSL_2008_07.tif
0.021471146,0.062186074,0.077621244,-0.11040238,0.053759485,1,GSL_2008_07.tif
0.021118548,0.06234802,0.07985199,-0.12309317,0.05443952,1,GSL_2008_07.tif
0.016374493,0.02842003,0.07864367,-0.46909615,0.041146066,1,GSL_2008_07.tif
0.018041322,0.029715609,0.064608574,-0.36992204,0.037455168,1,GSL_2008_07.tif
0.019195283,0.031092161,0.068047635,-0.37275752,0.039445024,1,GSL_2008_07.tif
0.012848506,0.02518108,0.079201356,-0.51751775,0.03907698,1,GSL_2008_07.tif
0.02214429,0.06412944,0.07873662,-0.10224314,0.05500345,1,GSL_2008_07.tif
0.016983528,0.03218531,0.07199791,-0.38213658,0.040388916,1,GSL_2008_07.tif
0.024003446,0.042590432,0.0775283,-0.2908587,0.04804073,1,GSL_2008_07.tif
0.0193235,0.036719836,0.0736245,-0.33444697,0.04322261,1,GSL_2008_07.tif
0.3465397,0.23048052,0.18779632,0.10204747,0.25493884,0,GSL_2003_07.tif
0.3106347,0.22134978,0.16236289,0.15372631,0.23144913,0,GSL_2003_07.tif
0.346002,0.22117004,0.17447004,0.11803628,0.24721403,0,GSL_2003_07.tif
0.3438513,0.22616678,0.17177957,0.13666935,0.24726589,0,GSL_2003_07.tif
0.33453155,0.2391799,0.1790943,0.14365086,0.25093523,0,GSL_2003_07.tif
0.2676204,0.17490517,0.14264673,0.10158444,0.19505744,0,GSL_2003_07.tif
0.31696737,0.20495756,0.16652472,0.10345778,0.2294832,0,GSL_2003_07.tif
0.3441799,0.2482028,0.18926768,0.13471761,0.26055014,0,GSL_2003_07.tif
0.33491987,0.24777143,0.19939901,0.10817421,0.26069677,0,GSL_2003_07.tif
0.35341004,0.2752715,0.20831122,0.13846679,0.27899757,0,GSL_2003_07.tif
0.30442154,0.17174177,0.1278491,0.14650819,0.20133747,0,GSL_2003_07.tif
0.3114711,0.19697714,0.17678218,0.05403185,0.22841014,0,GSL_2003_07.tif
0.33811608,0.21667655,0.1695515,0.12201319,0.24144804,0,GSL_2003_07.tif
0.31834143,0.21196738,0.17047636,0.10848892,0.23359506,0,GSL_2003_07.tif
0.2767012,0.21394451,0.18754409,0.065756164,0.22606327,0,GSL_2003_07.tif
0.2988954,0.17292804,0.13978809,0.10597418,0.20387049,0,GSL_2003_07.tif
0.33058858,0.20905562,0.18384469,0.06416607,0.24116296,0,GSL_2003_07.tif
0.3722288,0.24061781,0.1871237,0.12506147,0.2666568,0,GSL_2003_07.tif
0.40030757,0.25823224,0.19326136,0.1439018,0.28393373,0,GSL_2003_07.tif
0.43663076,0.29029772,0.2169712,0.14455128,0.31463322,0,GSL_2003_07.tif
0.21899037,0.16376135,0.12641978,0.1286832,0.16972382,0,GSL_2003_07.tif
0.298985,0.20006865,0.15450165,0.12851295,0.21785176,0,GSL_2003_07.tif
0.35741276,0.22961777,0.19090718,0.0920528,0.25931257,0,GSL_2003_07.tif
0.35415682,0.22523214,0.18939379,0.08643517,0.2562609,0,GSL_2003_07.tif
0.26523075,0.19144118,0.19334543,-0.0049488316,0.21667247,0,GSL_2003_07.tif
0.22138105,0.13928658,0.12458427,0.055717595,0.16175063,0,GSL_2002_10.tif
0.2266253,0.13731572,0.12458427,0.04861168,0.16284177,0,GSL_2002_10.tif
0.2148179,0.1307967,0.13369153,-0.010944996,0.1597687,0,GSL_2002_10.tif
0.2387467,0.14103004,0.15428585,-0.044886712,0.17802088,0,GSL_2002_10.tif
0.29988763,0.19852622,0.17309532,0.06843208,0.22383638,0,GSL_2002_10.tif
0.23403631,0.15039164,0.15035005,0.00013828812,0.17825933,0,GSL_2002_10.tif
0.23403631,0.15039164,0.15035005,0.00013828812,0.17825933,0,GSL_2002_10.tif
0.22160086,0.14303881,0.14783296,-0.016481949,0.17082421,0,GSL_2002_10.tif
0.20071812,0.11597732,0.13195246,-0.0644339,0.1495493,0,GSL_2002_10.tif
0.23099026,0.1399309,0.12870313,0.041795634,0.16654143,0,GSL_2002_10.tif
0.1945318,0.10472065,0.11332605,-0.03946567,0.13752617,0,GSL_2002_10.tif
0.19629034,0.11135337,0.11524819,-0.017187895,0.14096397,0,GSL_2002_10.tif
0.18806286,0.10502386,0.11387523,-0.040435668,0.13565399,0,GSL_2002_10.tif
0.19911659,0.11783448,0.114607476,0.013882988,0.14385284,0,GSL_2002_10.tif
